Date,Open,High,Low,Close,Adj Close,Volume
2015-05-26,212.399994,212.979996,210.199997,211.570007,180.835129,510755600
2015-06-02,211.020004,212.669998,208.389999,208.479996,178.194000,542002700
2015-06-09,208.449997,212.089996,207.690002,209.110001,178.732498,573229000
2015-06-16,208.929993,213.339996,208.720001,211.889999,181.108627,579059400
2015-06-23,212.139999,212.440002,205.330002,205.419998,176.432587,564687600
2015-06-30,207.259995,208.270004,205.279999,206.720001,177.549133,541254100
2015-07-07,206.960007,209.899994,204.110001,209.770004,180.168747,717479700
2015-07-14,209.720001,213.179993,209.649994,212.589996,182.590851,445783800
2015-07-21,212.429993,212.740005,206.259995,206.789993,177.609222,507258100
2015-07-28,207.789993,211.449997,206.800003,209.789993,180.185944,537873100
2015-08-04,209.699997,211.309998,206.869995,210.570007,180.855835,481767100
2015-08-11,208.970001,210.589996,205.360001,210.589996,180.873032,539447500
2015-08-18,210.259995,210.679993,182.399994,189.500000,162.759033,1292799400
2015-08-25,195.429993,199.839996,186.919998,197.669998,169.776215,1306947200
2015-09-01,193.119995,198.050003,190.729996,192.589996,165.413071,775438500
2015-09-08,195.940002,199.470001,194.250000,196.009995,168.350464,623127700
2015-09-15,196.610001,202.889999,194.960007,196.460007,168.736954,818818100
2015-09-22,193.880005,195.000000,187.639999,188.009995,162.318832,739631000
2015-09-29,188.270004,198.740005,186.929993,198.470001,171.349533,790900700
2015-10-06,198.309998,201.899994,197.000000,201.520004,173.982773,551101800
2015-10-13,200.649994,203.369995,198.940002,203.369995,175.579956,512391100
2015-10-20,202.850006,207.949997,201.649994,207.000000,178.713959,568873500
2015-10-27,206.199997,210.619995,205.789993,210.389999,181.640671,521685700
2015-11-03,209.970001,211.660004,206.949997,208.080002,179.646362,511359500
2015-11-10,207.509995,208.940002,202.179993,205.619995,177.522476,536258100
2015-11-17,205.990005,210.119995,204.880005,209.070007,180.501068,489629400
2015-11-24,207.869995,209.889999,207.410004,208.690002,180.172989,300995000
2015-12-01,209.440002,211.000000,204.750000,208.350006,179.879440,667464900
2015-12-08,206.490005,208.679993,199.949997,202.899994,175.174179,775461300
2015-12-15,204.699997,208.479996,199.830002,201.669998,174.112244,874666900
2015-12-22,202.720001,206.330002,201.550003,205.210007,178.222961,336452900
2015-12-29,206.509995,207.789993,198.589996,201.020004,174.583954,493189800
2016-01-05,201.399994,201.899994,189.820007,192.110001,166.845703,874153000
2016-01-12,193.820007,194.860001,185.520004,187.809998,163.111191,959141400
2016-01-19,189.960007,190.759995,181.020004,187.639999,162.963516,976256400
2016-01-26,188.419998,194.580002,187.059998,193.649994,168.183167,817108200
2016-02-02,191.960007,192.750000,182.800003,185.419998,161.035492,899466600
2016-02-09,183.360001,188.339996,181.089996,186.630005,162.086365,679418500
2016-02-16,188.770004,194.949997,187.630005,194.779999,169.164566,577036500
